pressure[Pa]
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-1.06435
0.989575
0.975592
0.961628
0.947885
0.934753
0.922567
0.911159
0.900024
0.889039
0.878507
0.868686
0.859568
0.850958
0.842713
0.834923
0.827776
0.821308
0.815396
0.809884
0.804582
0.799207
0.793441
0.787142
0.780516
0.773965
0.767918
0.762879
0.759274
0.757389
0.757484
0.759485
0.762696
0.766283
0.769861
0.773679
0.778575
0.785485
0.794644
0.805484
0.817368
0.829999
0.843166
0.856628
0.870205
0.883826
0.897621
0.911797
0.926423
0.941455
0.956732
0.971911
0.986729
-1.06561
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-3.12525
-2.09742
-0.0426763
0.977247
0.963259
0.949285
0.935509
0.922305
0.910028
0.898559
0.887407
0.876408
0.865839
0.855968
0.846806
0.838173
0.829915
0.822106
0.814927
0.808427
0.802488
0.796955
0.791638
0.786263
0.780513
0.774243
0.767636
0.761076
0.755015
0.749962
0.746341
0.744441
0.744524
0.746511
0.749714
0.753292
0.756858
